epoch,score,avg_reward_per_step,num_episodes
0,0.3347401252003827,0.0001115800417334,3
1,-0.961076040403087,-0.0003203586801343,3
2,-0.4654789001796121,-0.0001551596333932,3
3,-1.1117351178330848,-0.000370578372611,3
4,-0.798585131506289,-0.0002661950438354,3
5,-1.0588022407330528,-0.0003529340802443,3
6,-1.791103808978617,-0.0005970346029928,3
7,-1.892169717841629,-0.0006307232392805,3
8,-7.019069025133287,-0.0023396896750444,3
9,-7.718676513933095,-0.002572892171311,3
10,-12.060788110461408,-0.0040202627034871,3
11,-17.088492897875593,-0.0056961642992918,3
12,-18.059140329464125,-0.0060197134431547,3
13,-10.00079718583284,-0.0033335990619442,3
14,-15.594105634397962,-0.0051980352114659,3
15,-16.237923446906436,-0.0054126411489688,3
16,-18.353803362918924,-0.0061179344543063,3
17,-22.66228507712854,-0.0075540950257095,3
18,-28.444376343057616,-0.0094814587810192,3
19,-24.706989239110214,-0.0082356630797034,3
20,-38.196866820182144,-0.0127322889400607,3
21,-43.32060408106049,-0.0144402013603534,3
22,-40.94464032401788,-0.0136482134413392,3
23,-47.97542243123584,-0.0159918074770786,3
24,-45.474805669059485,-0.0151582685563531,3
25,-47.05759323636818,-0.0156858644121227,3
26,-10.757948669755942,-0.0035859828899186,3
27,-24.36186955888684,-0.0081206231862956,3
28,-24.922355758099656,-0.0083074519193665,3
29,-16.34593573633711,-0.0054486452454457,3
30,-31.661353900142284,-0.0105537846333807,3
31,-37.78640035384681,-0.0125954667846156,3
32,-39.02953343491678,-0.0130098444783055,3
33,-42.20970654629578,-0.0140699021820985,3
34,-43.69095092394142,-0.0145636503079804,3
35,-33.48526314430226,-0.011161754381434,3
36,-39.78206262066529,-0.0132606875402217,3
37,-22.0512021503999,-0.0073504007167999,3
38,-44.16513239193483,-0.0147217107973116,3
39,-86.29479839524872,-0.0287649327984162,3
40,-96.1614656584424,-0.0320538218861474,3
41,-120.85080701686566,-0.0402836023389552,3
42,-124.87909439452092,-0.0416263647981736,3
43,-112.59828402705745,-0.0375327613423524,3
44,-113.54715674920747,-0.0378490522497358,3
45,-132.87057535640915,-0.0442901917854697,3
46,-130.31036548315464,-0.0434367884943848,3
47,-107.26415578693036,-0.0357547185956434,3
48,-119.32299049784037,-0.0397743301659467,3
49,-92.01657150506786,-0.0306721905016892,3
50,-117.10981732057424,-0.0390366057735247,3
51,-117.96527057129016,-0.0393217568570967,3
52,-115.42639163461912,-0.0384754638782063,3
53,-103.78815025962408,-0.0345960500865413,3
54,-73.70856962822165,-0.0245695232094072,3
55,-84.36230690575512,-0.028120768968585,3
56,-88.9428509788289,-0.0296476169929429,3
57,-97.39907269315184,-0.0324663575643839,3
58,-97.93947791712452,-0.0326464926390415,3
59,-92.83587028953282,-0.0309452900965109,3
60,-84.68362408599188,-0.0282278746953306,3
61,-100.45618715122396,-0.0334853957170746,3
62,-92.87909024859822,-0.0309596967495327,3
63,-77.67973785744793,-0.0258932459524826,3
64,-91.05564981189154,-0.0303518832706305,3
65,-98.11418035377766,-0.0327047267845925,3
66,-143.38479880685895,-0.0477949329356196,3
67,-120.84787003137237,-0.0402826233437907,3
68,-126.29268078183874,-0.0420975602606129,3
69,-139.99175234132755,-0.0466639174471091,3
70,-116.9894125882034,-0.0389964708627344,3
71,-125.9545024975884,-0.0419848341658628,3
72,-158.20513959781644,-0.0527350465326054,3
