epoch,score,avg_reward_per_step,num_episodes
0,0.3347401252003827,0.0001115800417334,3
1,-0.7924204981053524,-0.0002641401660351,3
2,0.0680928440966515,2.2697614698883848e-05,3
3,-0.2366594988416211,-7.888649961387371e-05,3
4,-0.1845331772133135,-6.15110590711045e-05,3
5,-0.9702091705663513,-0.0003234030568554,3
6,-1.5761668021710955,-0.000525388934057,3
7,-0.7238472823793138,-0.0002412824274597,3
8,-3.2794787899124174,-0.0010931595966374,3
9,-4.339545990291605,-0.0014465153300972,3
10,-4.998216753644093,-0.0016660722512146,3
11,-8.267593008070271,-0.0027558643360234,3
12,-12.3532994659433,-0.0041177664886477,3
13,-11.354362539988015,-0.0037847875133293,3
14,-11.589289201455818,-0.0038630964004852,3
15,-9.108958601892716,-0.0030363195339642,3
16,-9.072466300744615,-0.0030241554335815,3
17,-22.0543404346748,-0.0073514468115582,3
18,-24.15380205954104,-0.0080512673531803,3
19,-22.26926945551297,-0.0074230898185043,3
20,-26.94754793594424,-0.008982515978648,3
21,-31.67829696389144,-0.0105594323212971,3
22,-22.334818535723787,-0.0074449395119079,3
23,-13.258206730236044,-0.004419402243412,3
24,-19.59885379606931,-0.0065329512653564,3
25,-34.513597762883386,-0.0115045325876277,3
26,-36.76550352496941,-0.0122551678416564,3
27,-30.87866622301296,-0.0102928887410043,3
28,-25.00931398862289,-0.0083364379962076,3
29,-20.387260345135694,-0.0067957534483785,3
30,-15.756306225595068,-0.0052521020751983,3
31,-26.528157222044214,-0.0088427190740147,3
32,-28.80710906827069,-0.0096023696894235,3
33,-37.31693202367372,-0.0124389773412245,3
34,-33.662221112053906,-0.0112207403706846,3
35,-25.696783654469925,-0.0085655945514899,3
36,-20.69514361347471,-0.0068983812044915,3
37,-13.713993091946806,-0.0045713310306489,3
38,-16.18037394955334,-0.0053934579831844,3
39,-11.736242651341916,-0.0039120808837806,3
40,-10.825188481057252,-0.0036083961603524,3
41,-10.905939832792225,-0.0036353132775974,3
42,-8.42658490904991,-0.0028088616363499,3
43,-8.004836065217274,-0.0026682786884057,3
44,-8.731848357867122,-0.002910616119289,3
45,-9.381906663046342,-0.0031273022210154,3
46,-16.482858930607645,-0.0054942863102025,3
47,-13.586264074086804,-0.0045287546913622,3
48,-13.33169513185188,-0.0044438983772839,3
49,-14.604882351582113,-0.004868294117194,3
50,-13.543379697808092,-0.0045144598992693,3
51,-5.277464683106149,-0.0017591548943687,3
52,-8.42804899558367,-0.0028093496651945,3
53,0.3912145833647197,0.0001304048611215,3
54,0.3568845250773669,0.0001189615083591,3
55,4.897833452204144,0.0016326111507347,3
56,15.292099782924742,0.0050973665943082,3
57,29.590951592597204,0.0098636505308657,3
58,23.50875110984319,0.0078362503699477,3
59,30.77855689657294,0.0102595189655243,3
60,15.161588170827928,0.0050538627236093,3
61,13.253194459970908,0.0044177314866569,3
62,16.035458112885618,0.0053451527042952,3
63,29.125274009111507,0.0097084246697038,3
64,24.470993630551003,0.0081569978768503,3
65,8.70860651023229,0.002902868836744,3
66,6.126831296504245,0.0020422770988347,3
67,3.814056917571793,0.0012713523058572,3
68,2.415471928049965,0.0008051573093499,3
69,1.4885257008372956,0.0004961752336124,3
70,6.494893931298905,0.0021649646437663,3
71,9.310348573699136,0.0031034495245663,3
72,10.141656537287025,0.0033805521790956,3
73,16.741039454534388,0.0055803464848447,3
74,24.687545832301428,0.0082291819441004,3
75,42.4421189600722,0.0141473729866907,3
76,21.57897887150936,0.0071929929571697,3
77,4.208799258733525,0.0014029330862445,3
78,2.479312403457143,0.000826437467819,3
79,12.719302385994803,0.0042397674619982,3
80,5.307134488769759,0.0017690448295899,3
81,2.625000145123242,0.0008750000483744,3
82,-2.920592212507336,-0.0009735307375024,3
83,-6.290088422999415,-0.0020966961409998,3
84,-6.250530662464318,-0.0020835102208214,3
85,-2.850897296580619,-0.0009502990988602,3
86,-2.64039008482427,-0.0008801300282747,3
87,-4.845481664838825,-0.0016151605549462,3
88,-6.740480672113282,-0.0022468268907044,3
89,-12.422075602656136,-0.004140691867552,3
90,-15.048067636292911,-0.0050160225454309,3
91,-12.42934536509197,-0.0041431151216973,3
92,-11.262101579033944,-0.0037540338596779,3
93,-7.49919498417808,-0.0024997316613926,3
94,-5.890049093343447,-0.0019633496977811,3
95,-3.1456029914981705,-0.0010485343304993,3
96,-2.019674470565476,-0.0006732248235218,3
97,-1.4624632111583846,-0.0004874877370527,3
98,-6.979600844715134,-0.002326533614905,3
99,-11.366822231483882,-0.0037889407438279,3
100,-9.454990401236763,-0.0031516634670789,3
101,-4.969486413359028,-0.0016564954711196,3
102,-6.97405487908,-0.0023246849596933,3
103,-6.869579100109026,-0.0022898597000363,3
104,-8.413734818644215,-0.0028045782728814,3
105,-10.56786330119594,-0.0035226211003986,3
106,-9.411778870174256,-0.0031372596233914,3
107,-4.621150770450242,-0.00154038359015,3
108,-7.923687912196819,-0.0026412293040656,3
109,-11.38763794187208,-0.0037958793139573,3
110,-5.795946440989323,-0.0019319821469964,3
111,-4.841895838859553,-0.0016139652796198,3
112,-5.822330617988946,-0.0019407768726629,3
113,-10.271057605443248,-0.003423685868481,3
114,-9.469886210283288,-0.003156628736761,3
115,-8.946869376701452,-0.0029822897922338,3
116,-11.723399979569038,-0.0039077999931896,3
117,-15.523226423232003,-0.005174408807744,3
118,-14.68715203027348,-0.0048957173434244,3
119,-13.53301123955247,-0.0045110037465174,3
120,-19.789239466373143,-0.0065964131554577,3
