epoch,score,avg_reward_per_step,num_episodes
0,67.51421177,0.032349886,26
1,105.4364159,0.051282303,30
2,90.35218513,0.043796503,38
3,80.2212678,0.038401756,44
4,73.17632128,0.035282701,47
5,72.94091911,0.035615683,47
6,75.97092618,0.036489398,47
7,85.10569603,0.041293399,44
8,184.7401415,0.088519474,25
9,216.2391158,0.103069169,22
10,215.1598911,0.102213725,22
11,215.9851019,0.101975969,22
12,217.6891585,0.103072518,22
13,218.3895967,0.102965392,22
14,214.8276806,0.103034859,22
15,211.2134004,0.102630418,22
16,210.8325654,0.102545022,22
17,213.9136286,0.102449056,22
18,216.364878,0.102397008,22
19,216.837168,0.102863932,22
20,217.7947953,0.103024974,22
21,217.6140915,0.102988212,22
22,219.3872133,0.10290207,22
23,221.2651277,0.107462422,21
24,220.5868725,0.107133012,21
25,219.49178,0.102566252,22
26,220.6933785,0.107497992,21
27,223.5807805,0.107439106,21
28,223.8131346,0.107602469,21
29,226.2194386,0.107518745,21
30,228.1034438,0.10714112,21
31,229.3085748,0.106754458,21
32,232.4514317,0.112403981,20
33,228.6861178,0.106762893,21
34,237.8354034,0.113147195,20
35,242.8413009,0.113212728,20
36,244.9731415,0.119557414,19
37,249.6904729,0.120274794,19
38,314.4010549,0.146301096,17
39,331.8783998,0.157362921,16
40,346.6343187,0.168187442,15
41,341.5880504,0.156691766,16
42,349.7791288,0.166403011,15
43,350.5080885,0.165100371,15
44,346.1586576,0.161304128,15
45,347.6276704,0.159975918,15
46,344.0850745,0.15981657,15
47,355.8366349,0.162928862,15
48,355.4102427,0.173033224,14
49,354.8002406,0.171235637,14
50,360.8954036,0.17242972,14
51,362.8742614,0.173624049,14
52,359.7558809,0.173042752,14
53,356.9136331,0.17184094,14
54,361.5555019,0.173491124,14
55,368.7457628,0.174183166,14
56,378.2847109,0.174566087,14
57,387.1002382,0.175874711,14
58,385.2507582,0.175353099,14
59,377.6484412,0.174594749,14
60,418.1488976,0.196868596,13
61,534.5985999,0.249462716,11
62,566.9128538,0.254221011,11
63,567.6962451,0.254116493,11
64,581.2495348,0.28134053,10
65,610.5613945,0.282929284,10
66,621.9622369,0.282069042,10
67,600.7527421,0.283240331,10
68,600.056558,0.284252278,10
69,626.4655299,0.285665996,10
70,647.6374641,0.287966858,10
71,650.2659304,0.289264204,10
72,653.6511653,0.287698576,10
73,668.7504158,0.321051568,9
74,676.105474,0.31906818,9
75,697.9470425,0.320747722,9
76,701.4256159,0.318106855,9
77,702.5088454,0.320487612,9
78,704.9439156,0.321598502,9
79,706.3537394,0.322683298,9
80,709.3783836,0.317253302,9
81,713.0353147,0.314805878,9
82,713.2972267,0.317303037,9
83,715.7508444,0.316703913,9
84,720.1387237,0.351287182,8
85,718.6661595,0.318134643,9
86,724.2173284,0.316666956,9
87,723.923282,0.318488026,9
88,749.9760101,0.362833096,8
89,722.5809069,0.324609572,9
90,719.993072,0.323156675,9
91,722.5617195,0.326212966,9
92,724.181954,0.321858646,9
93,720.5338924,0.325591456,9
94,715.1271273,0.325501651,9
95,717.6490474,0.323411017,9
96,918.6372788,0.444430227,7
97,777.1009054,0.369695959,8
98,751.5770256,0.364312664,8
99,892.6707082,0.387107853,8
100,720.3678235,0.32610585,9
101,740.735451,0.327759049,9
102,713.441935,0.328775085,9
103,711.7268778,0.331343984,9
104,701.7745437,0.334019297,9
105,701.7673093,0.332748843,9
106,697.6013778,0.332033021,9
107,698.5116223,0.33073467,9
108,706.9167721,0.32742787,9
109,724.1713806,0.328422395,9
110,730.2204541,0.328632068,9
111,809.7365394,0.376796901,8
112,793.4063163,0.376021951,8
113,874.0733357,0.380693962,8
114,849.2912063,0.377966714,8
115,887.4840188,0.378619462,8
116,920.3833073,0.429083127,7
117,825.03933,0.374677262,8
118,888.3917209,0.377396653,8
119,763.4033876,0.37130515,8
120,845.4419224,0.376421159,8
121,846.9356845,0.376750749,8
122,845.8225456,0.377599351,8
123,747.0976173,0.333228197,9
124,816.8307271,0.378162374,8
