epoch,score,avg_reward_per_step,num_episodes
0,67.51421177,0.032349886,26
1,214.7680116,0.100877413,22
2,89.45800446,0.043070777,42
3,78.31349687,0.038164472,46
4,81.46224137,0.039776485,44
5,164.5935052,0.07924579,27
6,201.7156635,0.094568994,24
7,199.1017348,0.093827396,24
8,196.8246436,0.093414639,24
9,196.3557083,0.093458214,24
10,195.1746584,0.093385004,24
11,197.3369679,0.093657792,24
12,194.9187172,0.093351876,24
13,192.1100301,0.092986462,24
14,195.0074575,0.09348392,24
15,196.6399976,0.093682705,24
16,197.7061524,0.093922163,24
17,197.1807496,0.093806256,24
18,201.0217782,0.094332134,24
19,201.2320024,0.094430785,24
20,200.6599685,0.09433943,24
21,193.2151889,0.093295601,24
22,189.4496179,0.08898526,25
23,185.7080948,0.088390335,25
24,185.35769,0.088434012,25
25,180.2238566,0.087233232,25
26,177.2379936,0.08620525,25
27,176.1345403,0.08508915,25
28,174.27685,0.083988843,25
29,175.4280075,0.0838566,25
30,177.6379088,0.08544392,25
31,177.9358372,0.086502595,25
32,176.3145057,0.084644506,25
33,179.012647,0.086146606,25
34,178.2034772,0.085798496,25
35,176.8312124,0.085055898,25
36,182.0319004,0.087347361,25
37,181.350565,0.087271687,25
38,179.9060967,0.086576562,25
39,181.6164728,0.087022747,25
40,181.7836738,0.08722825,25
41,177.8086976,0.085526069,25
42,180.7921073,0.087212787,25
43,184.0019627,0.087871042,25
44,185.2822233,0.088020059,25
45,186.3013338,0.088336337,25
46,181.1439739,0.087466912,25
47,186.3494374,0.08861124,25
48,185.0606869,0.08858817,25
49,183.5566438,0.08820598,25
50,184.9621531,0.088329586,25
51,177.7407898,0.083721521,26
52,183.1522898,0.088223646,25
53,183.4462759,0.088237747,25
54,179.6954022,0.087230778,25
55,185.4979917,0.08850095,25
56,179.2830867,0.087455164,25
57,184.5540388,0.088218948,25
58,184.0090566,0.088169169,25
59,189.3916768,0.089041691,25
60,193.0051171,0.093510231,24
61,187.1945347,0.08905544,25
62,190.8228732,0.093084328,24
63,190.0630494,0.092804223,24
64,193.3950219,0.093337366,24
65,194.6797613,0.093461239,24
66,195.7156483,0.093778461,24
67,193.5628719,0.093418374,24
68,194.5346707,0.09357127,24
69,195.7325328,0.093831511,24
70,199.9032513,0.094472236,24
71,197.767229,0.094130047,24
72,195.8244195,0.093965652,24
73,194.3249812,0.093740946,24
74,195.0246302,0.093761841,24
75,196.6910219,0.094110537,24
76,197.5264116,0.094149863,24
77,197.060297,0.094197083,24
78,194.1804603,0.093806986,24
79,196.2577772,0.09412843,24
80,193.6995689,0.093937715,24
81,194.953237,0.094225827,24
82,192.2339355,0.093818417,24
83,202.5766565,0.09488368,24
84,194.3251751,0.093786281,24
