epoch,score,avg_reward_per_step,num_episodes,Unnamed: 4,Unnamed: 5
2195,3951.317855,1.317105952,3,,
2196,3942.607763,1.314202588,3,,
2197,4040.382216,1.346794072,3,,
2198,3849.565205,1.283188402,3,,
2199,3890.245946,1.296748649,3,,
2200,3964.871791,1.32162393,3,,
2201,4027.683938,1.342561313,3,,
2202,3928.409728,1.309469909,3,,
2203,3914.932491,1.304977497,3,,
2204,3936.51518,1.312171727,3,,
2205,3908.461791,1.302820597,3,,
2206,3959.826317,1.319942106,3,,
2207,3936.070155,1.312023385,3,,
2208,4000.587085,1.333529028,3,,
2209,3842.486556,1.280828852,3,,
2210,3939.838963,1.313279654,3,,
2211,3902.04357,1.30068119,3,,
2212,3930.597374,1.310199125,3,,
2213,4127.722814,1.375907605,3,,
2214,4009.740001,1.33658,3,,
2215,4034.614586,1.344871529,3,,
2216,3860.810323,1.286936774,3,,
2217,4020.476084,1.340158695,3,,
2218,4055.760513,1.351920171,3,,
2219,3935.593362,1.311864454,3,,
2220,4018.571789,1.33952393,3,,
2221,4122.847116,1.374282372,3,,
2222,3939.983801,1.313327934,3,,
2223,4077.786082,1.359262027,3,,
2224,3973.993016,1.324664339,3,,
2225,4001.636928,1.333878976,3,,
2226,3992.180837,1.330726946,3,,
2227,3952.303793,1.317434598,3,,
2228,3893.331179,1.29777706,3,,
2229,3938.409392,1.312803131,3,,
2230,4056.636725,1.352212242,3,,
2231,3993.804122,1.331268041,3,,
2232,3902.614624,1.300871541,3,,
2233,4023.550073,1.341183358,3,,
2234,3951.895809,1.317298603,3,,
2235,4172.238345,1.390746115,3,,
2236,3969.822936,1.323274312,3,,
2237,3860.324682,1.286774894,3,,
2238,3970.26979,1.323423263,3,,
2239,3972.596656,1.324198885,3,,
2240,3997.51266,1.33250422,3,,
2241,4166.618932,1.388872977,3,,
2242,3926.119875,1.308706625,3,,
2243,4009.653009,1.336551003,3,,
2244,4068.885906,1.356295302,3,,
2245,4047.639636,1.349213212,3,,
2246,4199.675294,1.399891765,3,,
2247,4062.788663,1.354262888,3,,
2248,3974.475256,1.324825085,3,,
2249,4093.561631,1.364520544,3,,
2250,4013.747151,1.337915717,3,,
2251,3967.30036,1.322433453,3,,
2252,4008.8978,1.336299267,3,,
2253,3987.991401,1.329330467,3,,
2254,4105.22771,1.368409237,3,,
2255,4097.874573,1.365958191,3,,
2256,4095.477324,1.365159108,3,,
2257,4144.85963,1.381619877,3,,
2258,4124.791516,1.374930505,3,,
2259,4072.613339,1.35753778,3,,
2260,4197.143928,1.399047976,3,,
2261,4091.43718,1.363812393,3,,
2262,4040.893479,1.346964493,3,,
2263,4083.707862,1.361235954,3,,
2264,4026.147442,1.342049147,3,,
2265,4122.190505,1.374063502,3,,
2266,4056.080678,1.352026893,3,,
2267,4046.110941,1.348703647,3,,
2268,4101.601157,1.367200386,3,,
2269,4193.153701,1.3977179,3,,
2270,4026.951382,1.342317127,3,,
2271,4181.85955,1.393953183,3,,
2272,4061.384197,1.353794732,3,,
2273,4181.4019,1.393800633,3,,
2274,4065.271843,1.355090614,3,,
2275,4179.237245,1.393079082,3,,
2276,4010.499488,1.336833163,3,,
2277,4081.5249,1.3605083,3,,
2278,4049.400734,1.349800245,3,,
2279,4227.388549,1.409129516,3,,
2280,3903.399256,1.301133085,3,,
2281,4043.335806,1.347778602,3,,
2282,4062.995437,1.354331812,3,,
2283,4068.601553,1.356200518,3,,
2284,4024.748877,1.341582959,3,,
2285,4025.697928,1.341899309,3,,
2286,4046.215688,1.348738563,3,,
2287,3976.451775,1.325483925,3,,
2288,3990.87342,1.33029114,3,,
2289,3963.126927,1.321042309,3,,
2290,3945.512052,1.315170684,3,,
2291,4048.712947,1.349570982,3,,
2292,3987.14182,1.329047273,3,,
2293,3984.917391,1.328305797,3,,
2294,3931.652714,1.310550905,3,,
2295,3975.019218,1.325006406,3,,
2296,4107.821359,1.369273786,3,,
2297,4161.307623,1.387102541,3,,
2298,4078.158349,1.359386116,3,,
2299,3984.678271,1.32822609,3,,
2300,4091.277128,1.363759043,3,,
2301,4069.230185,1.356410062,3,,
2302,4122.146518,1.374048839,3,,
2303,4034.216108,1.344738703,3,,
2304,4110.271723,1.370090574,3,,
2305,4055.97211,1.351990703,3,,
2306,4130.076466,1.376692155,3,,
2307,4065.182863,1.355060954,3,,
2308,4054.627813,1.351542604,3,,
2309,4085.953091,1.361984364,3,,
2310,4056.907352,1.352302451,3,,
2311,4161.583859,1.38719462,3,,
2312,4055.475729,1.351825243,3,,
2313,4110.364458,1.370121486,3,,
2314,4078.129036,1.359376345,3,,
2315,4026.77869,1.342259563,3,,
2316,4035.880439,1.34529348,3,,
2317,4075.74887,1.358582957,3,,
2318,4065.921348,1.355307116,3,,
2319,4067.562323,1.355854108,3,,
2320,4081.261321,1.36042044,3,,
2321,4090.435972,1.363478657,3,,
2322,4066.050363,1.355350121,3,,
2323,4014.353373,1.338117791,3,,
2324,4002.632379,1.334210793,3,,
2325,4056.693059,1.35223102,3,,
2326,4030.682266,1.343560755,3,,
2327,4047.926723,1.349308908,3,,
2328,3996.432367,1.332144122,3,,
2329,4065.042267,1.355014089,3,,
2330,3986.943454,1.328981151,3,,
2331,4038.416991,1.346138997,3,,
2332,3995.591391,1.331863797,3,,
2333,4041.560808,1.347186936,3,,
2334,4039.913876,1.346637959,3,,
2335,3923.192175,1.307730725,3,,
2336,4058.069915,1.352689972,3,,
2337,3830.317801,1.2767726,3,,
2338,3932.319386,1.310773129,3,,
2339,3906.98624,1.302328747,3,,
2340,3815.418912,1.271806304,3,,
2341,3958.317647,1.319439216,3,,
2342,3938.453108,1.312817703,3,,
2343,3938.004275,1.312668092,3,,
2344,4018.222843,1.339407614,3,,
2345,3886.606583,1.295535528,3,,
2346,3877.785999,1.292595333,3,,
2347,3961.189653,1.320396551,3,,
2348,3954.34564,1.318115213,3,,
2349,3857.460811,1.28582027,3,,
2350,3943.038201,1.314346067,3,,
2351,4008.71057,1.336236857,3,,
2352,3976.650901,1.3255503,3,,
2353,3981.661202,1.327220401,3,,
2354,3991.825264,1.330608421,3,,
2355,3949.643158,1.316547719,3,,
2356,3902.552542,1.300850847,3,,
2357,4048.984241,1.349661414,3,,
2358,3952.792475,1.317597492,3,,
2359,4055.057288,1.351685763,3,,
2360,4125.48946,1.375163153,3,,
2361,3995.168653,1.331722884,3,,
2362,4058.18272,1.352727573,3,,
2363,3999.449944,1.333149981,3,,
2364,3965.063883,1.321687961,3,,
2365,4068.245818,1.356081939,3,,
2366,4104.594154,1.368198051,3,,
2367,4039.850081,1.346616694,3,,
2368,4114.782789,1.371594263,3,,
2369,3975.040965,1.325013655,3,,
2370,4108.963325,1.369654442,3,,
2371,4045.665191,1.348555064,3,,
2372,4131.631261,1.37721042,3,,
2373,4205.12663,1.401708877,3,,
2374,4073.844917,1.357948306,3,,
2375,4104.919437,1.368306479,3,,
2376,4139.83991,1.379946637,3,,
2377,4059.181991,1.353060664,3,,
2378,4157.232776,1.385744259,3,,
2379,4129.536981,1.376512327,3,,
2380,4151.471647,1.383823882,3,,
2381,4162.923394,1.387641131,3,,
2382,4109.23751,1.369745837,3,,
2383,4168.478679,1.389492893,3,,
2384,4078.406811,1.359468937,3,,
2385,4198.374164,1.399458055,3,,
2386,4155.18032,1.385060107,3,,
2387,4223.559796,1.407853265,3,,
2388,4117.007977,1.372335992,3,,
2389,4225.847182,1.408615727,3,,
2390,4191.368239,1.397122746,3,,
2391,4021.003754,1.340334585,3,,
2392,4049.464842,1.349821614,3,,
2393,4040.760657,1.346920219,3,,
2394,4057.56376,1.352521253,3,,
2395,4077.734548,1.359244849,3,,
2396,4082.905279,1.360968426,3,,
2397,4022.8262,1.340942067,3,,
2398,4021.370693,1.340456898,3,,
2399,4039.689582,1.346563194,3,,
2400,4064.967819,1.354989273,3,,
2401,4098.487157,1.366162386,3,,
2402,4200.021264,1.400007088,3,,
2403,3979.040991,1.326346997,3,,
2404,4089.86467,1.363288223,3,,
2405,4180.835659,1.393611886,3,,
2406,4085.467172,1.361822391,3,,
2407,4129.972121,1.376657374,3,,
2408,4110.505896,1.370168632,3,,
2409,4083.275056,1.361091685,3,,
2410,4113.211461,1.371070487,3,,
2411,4012.033203,1.337344401,3,,
2412,4084.856007,1.361618669,3,,
2413,4080.616159,1.360205386,3,,
2414,4063.267934,1.354422645,3,,
2415,4128.508071,1.376169357,3,,
2416,4155.819921,1.385273307,3,,
2417,4165.371714,1.388457238,3,,
2418,4224.94219,1.408314063,3,,
2419,4119.756705,1.373252235,3,,
2420,4057.485772,1.352495257,3,,
2421,4214.885304,1.404961768,3,,
2422,4172.647401,1.390882467,3,,
2423,4223.099245,1.407699748,3,,
2424,4326.868205,1.442289402,3,,
2425,4318.243958,1.439414653,3,,
2426,4427.726765,1.475908922,3,,
2427,4263.853779,1.421284593,3,,
2428,4317.717316,1.439239105,3,,
2429,4353.092078,1.451030693,3,,
2430,4268.687419,1.422895806,3,,
2431,4259.09258,1.419697527,3,,
2432,4272.71602,1.424238673,3,,
2433,4314.954247,1.438318082,3,,
2434,4245.986136,1.415328712,3,,
2435,4257.789995,1.419263332,3,,
2436,4266.040806,1.422013602,3,,
2437,4273.357244,1.424452415,3,,
2438,4257.786103,1.419262034,3,,
2439,4262.525062,1.420841687,3,,
2440,4337.586962,1.445862321,3,,
2441,4303.949395,1.434649798,3,,
2442,4383.658571,1.461219524,3,,
2443,4425.571345,1.475190448,3,,
2444,4380.32448,1.46010816,3,,
2445,4416.521001,1.472173667,3,,
2446,4287.510971,1.429170324,3,,
2447,4325.83936,1.441946453,3,,
2448,4293.448593,1.431149531,3,,
2449,4345.900694,1.448633565,3,,
2450,4319.398512,1.439799504,3,,
2451,4284.658809,1.428219603,3,,
2452,4310.330026,1.436776675,3,,
2453,4291.436566,1.430478855,3,,
2454,4231.01102,1.410337007,3,,
2455,4248.222137,1.416074046,3,,
2456,4210.677358,1.403559119,3,,
2457,4239.037052,1.413012351,3,,
2458,4222.859803,1.407619934,3,,
2459,4319.38983,1.43979661,3,,
2460,4222.045988,1.407348663,3,,
2461,4172.604251,1.390868084,3,,
2462,4203.360745,1.401120248,3,,
2463,4283.098353,1.427699451,3,,
2464,4204.516645,1.401505548,3,,
2465,4315.250207,1.438416736,3,,
2466,4158.769304,1.386256435,3,,
2467,4239.416803,1.413138934,3,,
2468,4322.423525,1.440807842,3,,
2469,4278.971263,1.426323754,3,,
2470,4289.02082,1.429673607,3,,
2471,4178.80802,1.392936007,3,,
2472,4339.417986,1.446472662,3,,
2473,4245.358063,1.415119354,3,,
2474,4238.563795,1.412854598,3,,
2475,4257.637094,1.419212365,3,,
2476,4291.930543,1.430643514,3,,
2477,4173.611657,1.391203886,3,,
2478,4210.349939,1.40344998,3,,
2479,4292.091599,1.4306972,3,,
2480,4264.621797,1.421540599,3,,
2481,4184.261746,1.394753915,3,,
2482,4369.261852,1.456420617,3,,
2483,4314.991988,1.438330663,3,,
2484,4288.308505,1.429436168,3,,
2485,4251.820421,1.417273474,3,,
2486,4272.392614,1.424130871,3,,
2487,4218.565145,1.406188382,3,,
2488,4325.810084,1.441936695,3,,
2489,4409.039324,1.469679775,3,,
2490,4263.266413,1.421088804,3,,
2491,4396.4865,1.4654955,3,,
2492,4226.002049,1.40866735,3,,
2493,4320.172023,1.440057341,3,,
2494,4288.67675,1.429558917,3,,
2495,4291.877753,1.430625918,3,,
2496,4194.214777,1.398071592,3,,
2497,4328.551158,1.442850386,3,,
2498,4253.480693,1.417826898,3,,
2499,4237.822344,1.412607448,3,,
2500,4237.925767,1.412641922,3,,
2501,4258.959849,1.419653283,3,,
2502,4401.18091,1.467060303,3,,
2503,4384.883562,1.461627854,3,,
2504,4381.231419,1.460410473,3,,
2505,4317.388505,1.439129502,3,,
2506,4272.111631,1.42403721,3,,
2507,4355.91346,1.451971153,3,,
2508,4334.303641,1.44476788,3,,
2509,4293.124688,1.431041563,3,,
2510,4275.094289,1.42503143,3,,
2511,4426.070375,1.475356792,3,,
2512,4452.898496,1.484299499,3,,
2513,4376.82037,1.458940123,3,,
2514,4460.160055,1.486720018,3,,
2515,4527.021427,1.509007142,3,,
2516,4454.194832,1.484731611,3,,
2517,4428.823252,1.476274417,3,,
2518,4533.005996,1.511001999,3,,
2519,4462.867549,1.487622516,3,,
2520,4483.341194,1.494447065,3,,
2521,4456.633901,1.485544634,3,,
2522,4389.423745,1.463141248,3,,
2523,4465.175031,1.488391677,3,,
2524,4395.931155,1.465310385,3,,
2525,4395.250257,1.465083419,3,,
2526,4580.128306,1.526709435,3,,
2527,4570.300386,1.523433462,3,,
2528,4471.418387,1.490472796,3,,
2529,4477.22056,1.492406853,3,,
2530,4519.672391,1.506557464,3,,
2531,4443.984122,1.481328041,3,,
2532,4491.200806,1.497066935,3,,
2533,4428.655984,1.476218661,3,,
2534,4332.79552,1.444265173,3,,
2535,4372.039146,1.457346382,3,,
2536,4473.20161,1.491067203,3,,
2537,4284.650344,1.428216781,3,,
2538,4367.768681,1.455922894,3,,
2539,4372.295845,1.457431948,3,,
2540,4470.047619,1.490015873,3,,
2541,4449.856831,1.48328561,3,,
2542,4336.171795,1.445390598,3,,
2543,4372.096918,1.457365639,3,,
2544,4529.625114,1.509875038,3,,
2545,4427.702297,1.475900766,3,,
2546,4416.867378,1.472289126,3,,
2547,4442.405219,1.48080174,3,,
2548,4319.989445,1.439996482,3,,
2549,4461.027737,1.487009246,3,,
2550,4426.521057,1.475507019,3,,
2551,4466.519412,1.488839804,3,,
2552,4426.82597,1.475608657,3,,
2553,4307.84043,1.43594681,3,,
2554,4296.829991,1.432276664,3,,
2555,4401.476759,1.46715892,3,,
2556,4506.310326,1.502103442,3,,
2557,4343.815238,1.447938413,3,,
2558,4367.472625,1.455824208,3,,
2559,4386.233942,1.462077981,3,,
2560,4394.052612,1.464684204,3,,
2561,4357.828807,1.452609602,3,,
2562,4525.884155,1.508628052,3,,
2563,4429.65413,1.476551377,3,,
2564,4446.194758,1.482064919,3,,
2565,4488.954557,1.496318186,3,,
2566,4405.372246,1.468457415,3,,
2567,4509.517788,1.503172596,3,,
2568,4441.726751,1.480575584,3,,
2569,4525.202291,1.508400764,3,,
2570,4457.694416,1.485898139,3,,
2571,4443.930547,1.481310182,3,,
2572,4500.089079,1.500029693,3,,
2573,4594.904592,1.531634864,3,,
2574,4453.844508,1.484614836,3,,
2575,4471.055294,1.490351765,3,,
2576,4475.669984,1.491889995,3,,
2577,4484.542378,1.494847459,3,,
2578,4473.119305,1.491039768,3,,
2579,4498.798851,1.499599617,3,,
2580,4292.650329,1.430883443,3,,
2581,4434.585369,1.478195123,3,,
2582,4325.517984,1.441839328,3,,
2583,4403.473627,1.467824542,3,,
2584,4465.933155,1.488644385,3,,
2585,4462.94448,1.48764816,3,,
2586,4405.796053,1.468598684,3,,
2587,4512.885016,1.504295005,3,,
2588,4503.375334,1.501125111,3,,
2589,4532.490867,1.510830289,3,,
2590,4529.535982,1.509845327,3,,
2591,4434.855512,1.478285171,3,,
2592,4433.935395,1.477978465,3,,
2593,4444.050771,1.481350257,3,,
2594,4388.797587,1.462932529,3,,
2595,4593.037006,1.531012335,3,,
2596,4525.626489,1.508542163,3,,
2597,4551.388205,1.517129402,3,,
2598,4679.039918,1.559679973,3,,
2599,4550.879403,1.516959801,3,,
2600,4657.939429,1.552646476,3,,
2601,4525.922311,1.50864077,3,,
2602,4657.246975,1.552415658,3,,
2603,4617.575264,1.539191755,3,,
2604,4580.297953,1.526765984,3,,
2605,4667.44525,1.555815083,3,,
2606,4561.043502,1.520347834,3,,
2607,4532.989404,1.510996468,3,,
2608,4693.388969,1.56446299,3,,
2609,4610.899878,1.536966626,3,,
2610,4664.848084,1.554949361,3,,
2611,4523.518898,1.507839633,3,,
2612,4640.78555,1.546928517,3,,
2613,4608.563777,1.536187926,3,,
2614,4673.526268,1.557842089,3,,
2615,4606.212642,1.535404214,3,,
2616,4605.849129,1.535283043,3,,
2617,4666.562247,1.555520749,3,,
2618,4518.483884,1.506161295,3,,
2619,4631.714135,1.543904712,3,,
2620,4641.623596,1.547207865,3,,
2621,4750.288593,1.583429531,3,,
2622,4699.967406,1.566655802,3,,
2623,4922.699475,1.640899825,3,,
2624,5015.451555,1.671817185,3,,
2625,4905.435734,1.635145245,3,,
2626,4943.527144,1.647842381,3,,
2627,4860.692184,1.620230728,3,,
2628,4937.027139,1.645675713,3,,
2629,4840.56651,1.61352217,3,,
2630,4897.27093,1.632423643,3,,
2631,4834.287872,1.611429291,3,,
2632,4802.876642,1.600958881,3,,
2633,4945.377739,1.648459246,3,,
2634,4822.019479,1.607339826,3,,
2635,4837.138077,1.612379359,3,,
2636,4851.316737,1.617105579,3,,
2637,4822.986915,1.607662305,3,,
2638,4603.438189,1.534479396,3,,
2639,4817.861255,1.605953752,3,,
2640,4829.073909,1.609691303,3,,
2641,4804.162025,1.601387342,3,,
2642,4718.660343,1.572886781,3,,
2643,4626.553354,1.542184451,3,,
2644,4646.005397,1.548668466,3,,
2645,4504.803722,1.501601241,3,,
2646,4641.244014,1.547081338,3,,
2647,4680.008589,1.560002863,3,,
2648,4680.14899,1.560049663,3,,
2649,4722.524359,1.574174786,3,,
2650,4637.947519,1.545982506,3,,
2651,4732.739439,1.577579813,3,,
2652,4585.689086,1.528563029,3,,
2653,4615.728745,1.538576248,3,,
2654,4861.352252,1.620450751,3,,
2655,4578.096451,1.52603215,3,,
2656,4626.382783,1.542127594,3,,
2657,4627.149081,1.542383027,3,,
2658,4569.495495,1.523165165,3,,
2659,4601.887495,1.533962498,3,,
2660,4727.833899,1.575944633,3,,
2661,4484.343816,1.494781272,3,,
2662,4712.36829,1.57078943,3,,
2663,4490.52276,1.49684092,3,,
2664,4564.523193,1.521507731,3,,
2665,4644.184078,1.548061359,3,,
2666,4689.880423,1.563293474,3,,
2667,4536.901476,1.512300492,3,,
2668,4701.264619,1.567088206,3,,
2669,4697.751399,1.565917133,3,,
2670,4570.852724,1.523617575,3,,
2671,4415.996145,1.471998715,3,,
2672,4701.273281,1.567091094,3,,
2673,4592.88383,1.530961277,3,,
2674,4572.704632,1.524234877,3,,
2675,4566.2615,1.522087167,3,,
2676,4646.943965,1.548981322,3,,
2677,4188.257013,1.396085671,3,,
2678,4770.150816,1.590050272,3,,
2679,4688.127345,1.562709115,3,,
2680,4695.181565,1.565060522,3,,
2681,4611.107988,1.537035996,3,,
2682,4627.009492,1.542336497,3,,
2683,4652.7587,1.550919567,3,,
2684,3533.385419,1.17779514,3,,
2685,4658.028986,1.552676329,3,,
2686,4603.453624,1.534484541,3,,
2687,4687.011135,1.562337045,3,,
2688,4629.065109,1.543021703,3,,
2689,4723.241072,1.574413691,3,,
2690,4719.782174,1.573260725,3,,
2691,4695.624299,1.5652081,3,,
2692,4748.370838,1.582790279,3,,
2693,4496.989988,1.498996663,3,,
2694,4768.404229,1.589468076,3,,
2695,4616.81015,1.538936717,3,,
2696,3636.618828,1.212206276,3,,
2697,4640.587618,1.546862539,3,,
2698,4426.928668,1.475642889,3,,
2699,4766.7734,1.588924467,3,,
2700,4736.027212,1.578675737,3,,
2701,4624.779988,1.541593329,3,,
2702,4705.304189,1.56843473,3,,
2703,4801.213713,1.600404571,3,,
2704,4614.219933,1.538073311,3,,
2705,3983.710695,1.327903565,3,,
2706,4635.981128,1.545327043,3,,
2707,4728.115909,1.576038636,3,,
2708,3379.372093,1.126457364,3,,
2709,4653.233096,1.551077699,3,,
2710,4451.770097,1.483923366,3,,
2711,4647.298262,1.549099421,3,,
2712,4772.513205,1.590837735,3,,
2713,4625.872047,1.541957349,3,,
2714,4731.333693,1.577111231,3,,
2715,4680.705139,1.560235046,3,,
2716,4655.498429,1.55183281,3,,
2717,4568.1238,1.522707933,3,,
2718,4660.272958,1.553424319,3,,
2719,4750.034874,1.583344958,3,,
2720,4752.429586,1.584143195,3,,
2721,4624.381337,1.541460446,3,,
2722,4623.957675,1.541319225,3,,
2723,4791.888096,1.597296032,3,,
2724,4792.29937,1.597433123,3,,
2725,4969.981533,1.656660511,3,,
2726,4616.020504,1.538673501,3,,
2727,4789.133898,1.596377966,3,,
2728,4740.678052,1.580226017,3,,
2729,4745.507886,1.581835962,3,,
2730,4758.725613,1.586241871,3,,
2731,4761.740974,1.587246991,3,,
2732,4804.590967,1.601530322,3,,
2733,4648.080457,1.549360152,3,,
2734,4618.750251,1.539583417,3,,
2735,4742.160261,1.580720087,3,,
2736,4854.139925,1.618046642,3,,
2737,4763.427732,1.587809244,3,,
2738,4940.452397,1.646817466,3,,
2739,4791.709381,1.59723646,3,,
2740,4776.355145,1.592118382,3,,
2741,4778.698888,1.592899629,3,,
2742,4831.888864,1.610629621,3,,
2743,4756.839699,1.585613233,3,,
2744,4682.4661,1.560822033,3,,
2745,4940.244277,1.646748092,3,,
2746,4921.814043,1.640604681,3,,
2747,4706.431367,1.568810456,3,,
2748,4754.152167,1.584717389,3,,
2749,4745.896952,1.581965651,3,,
2750,4918.389911,1.639463304,3,,
2751,4757.529814,1.585843271,3,,
2752,4941.923947,1.647307982,3,,
2753,4768.635261,1.589545087,3,,
2754,4806.331327,1.602110442,3,,
2755,4775.857454,1.591952485,3,,
2756,4879.920237,1.626640079,3,,
2757,4834.704519,1.611568173,3,,
2758,4723.747233,1.574582411,3,,
2759,4925.805155,1.641935052,3,,
2760,4761.796167,1.587265389,3,,
2761,4746.742369,1.582247456,3,,
2762,4718.253418,1.572751139,3,,
2763,4775.191644,1.591730548,3,,
2764,4718.537353,1.572845784,3,,
2765,3572.173471,1.19072449,3,,
2766,4787.381147,1.595793716,3,,
2767,4733.190123,1.577730041,3,,
2768,4692.446035,1.564148678,3,,
2769,4590.192033,1.530064011,3,,
2770,4624.333279,1.541444426,3,,
2771,4656.714263,1.552238088,3,,
2772,4700.956388,1.566985463,3,,
2773,4684.732329,1.561577443,3,,
2774,4723.273691,1.574424564,3,,
2775,4722.742971,1.574247657,3,,
2776,4625.972316,1.541990772,3,,
2777,4569.15936,1.52305312,3,,
2778,4794.09081,1.59803027,3,,
2779,4645.81376,1.548604587,3,,
2780,4661.059487,1.553686496,3,,
2781,4813.468306,1.604489435,3,,
2782,4708.860496,1.569620165,3,,
2783,4705.91027,1.568636757,3,,
2784,4707.117098,1.569039033,3,,
2785,4752.614594,1.584204865,3,,
2786,3781.22285,1.260407617,3,,
2787,4567.71951,1.52257317,3,,
2788,4632.651839,1.54421728,3,,
2789,4788.564136,1.596188045,3,,
2790,4709.326428,1.569775476,3,,
2791,4763.032155,1.587677385,3,,
2792,4769.111006,1.589703669,3,,
2793,4787.374729,1.595791576,3,,
2794,4737.312319,1.579104106,3,,
2795,4791.040898,1.597013633,3,,
2796,4641.370534,1.547123511,3,,
2797,4758.613586,1.586204529,3,,
2798,3159.483564,1.053161188,3,,
2799,4741.44356,1.580481187,3,,
2800,4732.432459,1.577477486,3,,
2801,4749.741779,1.58324726,3,,
2802,4676.514436,1.558838145,3,,
2803,4782.857521,1.59428584,3,,
2804,4730.598818,1.576866273,3,,
2805,4767.339135,1.589113045,3,,
2806,4880.022983,1.626674328,3,,
2807,4701.747898,1.567249299,3,,
2808,4676.888837,1.558962946,3,,
2809,3761.313978,1.253771326,3,,
2810,4919.110047,1.639703349,3,,
2811,4770.968923,1.590322974,3,,
2812,4791.06852,1.59702284,3,,
2813,4826.045339,1.60868178,3,,
2814,4836.899101,1.6122997,3,,
2815,4791.325262,1.597108421,3,,
2816,4897.202371,1.63240079,3,,
2817,4902.359629,1.634119876,3,,
2818,4598.047314,1.532682438,3,,
2819,4845.749015,1.615249672,3,,
2820,4873.989274,1.624663091,3,,
2821,4855.271091,1.618423697,3,,
2822,4922.724645,1.640908215,3,,
2823,4954.536303,1.651512101,3,,
2824,4898.759524,1.632919841,3,,
2825,4827.411284,1.609137095,3,,
2826,4791.931317,1.597310439,3,,
2827,4796.703928,1.598901309,3,,
2828,4807.479145,1.602493048,3,,
2829,4930.771664,1.643590555,3,,
2830,4757.61721,1.585872403,3,,
2831,4745.041983,1.581680661,3,,
2832,4722.150346,1.574050115,3,,
2833,4904.188887,1.634729629,3,,
2834,4888.091083,1.629363694,3,,
2835,4683.339911,1.561113304,3,,
2836,4891.53584,1.630511947,3,,
2837,4752.027578,1.584009193,3,,
2838,4795.95274,1.598650913,3,,
2839,4960.985756,1.653661919,3,,
2840,5060.143083,1.686714361,3,,
2841,4846.611423,1.615537141,3,,
2842,4854.906852,1.618302284,3,,
2843,5115.755558,1.705251853,3,,
2844,4827.958315,1.609319438,3,,
2845,4913.078499,1.637692833,3,,
2846,4767.216298,1.589072099,3,,
2847,5039.112881,1.679704294,3,,
2848,4841.582366,1.613860789,3,,
2849,4971.558062,1.657186021,3,,
2850,4952.13363,1.65071121,3,,
2851,4743.887074,1.581295691,3,,
2852,4958.189392,1.652729797,3,,
2853,4884.461098,1.628153699,3,,
2854,4819.376177,1.606458726,3,,
2855,4869.452404,1.623150801,3,,
2856,3916.437408,1.305479136,3,,
2857,4806.381056,1.602127019,3,,
2858,4714.003428,1.571334476,3,,
2859,4891.371862,1.630457287,3,,
2860,4810.893496,1.603631165,3,,
2861,5044.733075,1.681577692,3,,
2862,4922.698647,1.640899549,3,,
2863,4802.078113,1.600692704,3,,
2864,4862.134374,1.620711458,3,,
2865,4799.677112,1.599892371,3,,
2866,4766.313004,1.588771001,3,,
2867,4780.862362,1.593620787,3,,
2868,4780.455339,1.593485113,3,,
2869,4787.239077,1.595746359,3,,
2870,4854.088438,1.618029479,3,,
2871,4771.226923,1.590408974,3,,
2872,4882.678726,1.627559575,3,,
2873,4754.010651,1.584670217,3,,
2874,4847.474715,1.615824905,3,,
2875,4809.776306,1.603258769,3,,
2876,4903.480355,1.634493452,3,,
2877,4917.890813,1.639296938,3,,
2878,4879.69741,1.626565803,3,,
2879,4817.695232,1.605898411,3,,
2880,4997.146777,1.665715592,3,,
2881,4887.010923,1.629003641,3,,
2882,4990.352714,1.663450905,3,,
2883,4917.465745,1.639155248,3,,
2884,4983.207452,1.661069151,3,,
2885,4833.140081,1.611046694,3,,
2886,4958.442801,1.652814267,3,,
2887,5043.692563,1.681230854,3,,
2888,4831.956969,1.610652323,3,,
2889,5017.265355,1.672421785,3,,
2890,4875.536146,1.625178715,3,,
2891,5039.536725,1.679845575,3,,
2892,4984.820372,1.661606791,3,,
2893,4882.557183,1.627519061,3,,
2894,4988.451794,1.662817265,3,,
2895,5043.449928,1.681149976,3,,
2896,4975.785408,1.658595136,3,,
2897,5132.112729,1.710704243,3,,
2898,5115.716071,1.70523869,3,,
2899,5129.954949,1.709984983,3,,
2900,4913.77241,1.637924137,3,,
2901,4942.14579,1.64738193,3,,
2902,4879.912779,1.626637593,3,,
2903,5081.36577,1.69378859,3,,
2904,5074.111929,1.691370643,3,,
2905,5014.078583,1.671359528,3,,
2906,5045.374002,1.681791334,3,,
2907,4863.414503,1.621138168,3,,
2908,5008.927513,1.669642504,3,,
2909,5047.633068,1.682544356,3,,
2910,4951.183223,1.650394408,3,,
2911,4953.680581,1.65122686,3,,
2912,4810.158676,1.603386225,3,,
2913,4776.547796,1.592182599,3,,
2914,4920.061551,1.640020517,3,,
2915,4948.980935,1.649660312,3,,
2916,4774.168136,1.591389379,3,,
2917,4824.371651,1.608123884,3,,
2918,4922.081276,1.640693759,3,,
2919,4787.409736,1.595803245,3,,
2920,4674.401607,1.558133869,3,,
2921,4870.234886,1.623411629,3,,
2922,4979.376299,1.6597921,3,,
2923,4902.311055,1.634103685,3,,
2924,3935.009374,1.311669791,3,,
2925,4785.805494,1.595268498,3,,
2926,4856.869607,1.618956536,3,,
2927,4911.528594,1.637176198,3,,
2928,4907.89299,1.63596433,3,,
